bd_date,ao_id,q_user_id,backblast
2024-07-25,C05H4DHU3HC,U048GCZ7GBY,"Backblast! MEH Coffee
DATE: 2024-07-25
AO: <#C05H4DHU3HC>
Q: <@U048GCZ7GBY>
PAX: <@U048GCZ7GBY> 
FNGs: None
COUNT: 15
It was like Cobra Kai facing off against Miyagi Dojo this morning at coffeeteria as <@U016890PYHM> Black Diamond crew converged with <@U071GSVM24B> Fight Club crew. Thank goodness no punches were thrown as <@U048GCZ7GBY> MEH coffee kept everyone subdued. "
2024-07-26,C05H4DHU3HC,U041T99TNTC,"Backblast! Black Gold (yellow)
DATE: 2024-07-26
AO: <#C05H4DHU3HC>
Q: <@U041T99TNTC>
PAX: <@U06GZ8ECZC5> <@U06A1RN2DQF> <@U04RQB0TXFS> <@U03KV19V5JS> 
FNGs: None
COUNT: 5

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-07-27,C05H4DHU3HC,U017E4NMFQV,"Backblast! Olympic Basketball Team 
DATE: 2024-07-27
AO: <#C05H4DHU3HC>
Q: <@U017E4NMFQV>
PAX: <@U073M2KRN4C> <@U016M1Z8NLE> <@U05JJL0JE77> <@U06H3QB4KMY> <@U05LL7ESE79> 
FNGs: None
COUNT: 6
Prayers to <@U04H3PWJN5A> who was put on the IR this morning with a shoulder injury. Checked in to ER let’s hope for the best. :pray: :pray: :pray: "
2024-07-28,C05H4DHU3HC,U03EPDEKY4U,"Backblast! Schlitz's Ten Drops Coffee -Post Ruck
DATE: 2024-07-28
AO: <#C05H4DHU3HC>
Q: <@U03EPDEKY4U>
PAX: <@U05TUKL5N87> <@U06A1RN2DQF> <@U03KV19V5JS> <@U074T16JBDX> <@U071GSVM24B> <@U06H3QB4KMY> <@U03SJESV9JR> , M's , a friend, a 2.0, several FiA
FNGs: None
COUNT: 12

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-07-29,C05H4DHU3HC,U016V6KHM36,"Backblast! Mr. Drippy on Q
DATE: 2024-07-29
AO: <#C05H4DHU3HC>
Q: <@U016V6KHM36>
PAX: <@U016V6KHM36> 
FNGs: None
COUNT: 10
Mr. Drippy kept the PAX dry under the pavilion with some hot and delicious coffee. "
2024-07-29,C05H4DHU3HC,USLACKBOT,"Backblast! Curler loves J Love ? ?
DATE: 2024-07-29
AO: <#C05H4DHU3HC>
Q: <@USLACKBOT>
PAX: <@U031LSD0SP7> <@U05T0TCJZ44> <@U03TX17L7AQ> <@U05LL7ESE79> 
FNGs: None
COUNT: 5

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-07-30,C05H4DHU3HC,U017E4NMFQV,"Backblast! Happy 1000
DATE: 2024-07-30
AO: <#C05H4DHU3HC>
Q: <@U017E4NMFQV>
PAX: <@U05QD3D6ZK7> <@U01APFBACP8> <@U04RBT6T8RJ> <@U073J179LHM> <@U016TRPRHKL> <@U074T16JBDX> <@U01E40PTNFJ> <@U016890PYHM> <@U01A81A7BPS> <@U05TUKL5N87> <@U0186PNUG3T> <@U05LL7ESE79> <@U04H6HMNPH9> <@U06H3QB4KMY> <@U07DTG7DY07> <@U058SP7GRJ6> <@U03HM57HSKG> <@U019MT194E7> <@U016V6KHM36> 
FNGs: None
COUNT: 20

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: Black Magic was served at coffeeteria. "
2024-07-31,C05H4DHU3HC,U017E4NMFQV,"Backblast! Olympic Sprinting
DATE: 2024-07-31
AO: <#C05H4DHU3HC>
Q: <@U017E4NMFQV>
PAX: <@U017G126ESY> <@U02F2UV0MCL> <@U01ELRMAL7L> 
FNGs: None
COUNT: 4

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-08-02,C05H4DHU3HC,U016V6KHM36,"Backblast! Mr. Drippy on Q
DATE: 2024-08-02
AO: <#C05H4DHU3HC>
Q: <@U016V6KHM36>
PAX: <@U016V6KHM36> <@U074T16JBDX> <@U03U8N4P5G8> <@U0603QP17QE> <@U07CY9BC4UV> <@U02A96W697X> <@U040R8S1N6P> <@U0186PNUG3T> <@U05FZ4QEFG9> <@U05TUKL5N87> 
FNGs: None
COUNT: 10
Great conversations this morning. Lots of David Goggins discussions along with Rucking talk. Great to spend some time with one of our newer PAX <@U07CY9BC4UV> who is also a resident of Grande Park and has been a Ridge regular recently!!"
2024-08-03,C05H4DHU3HC,U016V6KHM36,"Backblast! Mr. Drippy on Q
DATE: 2024-08-03
AO: <#C05H4DHU3HC>
Q: <@U016V6KHM36>
PAX: <@U073M2KRN4C> <@U064F9H5MAR> <@U02F2UV0MCL> <@U06H3QB4KMY> <@U016V6KHM36> <@U03SX99V3PU> <@U01ELRMAL7L> <@U05JJL0JE77> <@U06GZE2D66R> <@U041T9ACB3L> <@U05LL7ESE79> <@U05FZ4QEFG9> , Devito
FNGs: 1 Devito
COUNT: 14
Mr. Drippy brought the heat this morning at coffee and was slanging fantasy football cards to all the gamblers out there :joy:   <@U05LL7ESE79> had the Not Hot Azz-H20 working as him <@U06H3QB4KMY> broke down the principles of a good jump shot. <@U01ELRMAL7L> bragged about learning how to play basketball from the guy who taught Michael Jordan. Most importantly we welcomed an FNG to the group Devito who has twin boys and was brought out by <@U041T9ACB3L>   Great morning!!"
2024-08-05,C05H4DHU3HC,U016V6KHM36,"Backblast! Mr. Drippy on Q
DATE: 2024-08-05
AO: <#C05H4DHU3HC>
Q: <@U016V6KHM36>
PAX: <@U016V6KHM36> 
FNGs: None
COUNT: 15
Lots of Olympic talk this morning and some buzz building around the Chicago Bears Hard Knocks which kicks off Tuesday. "
2024-08-05,C05H4DHU3HC,U017E4NMFQV,"Backblast! Fight Club
DATE: 2024-08-05
AO: <#C05H4DHU3HC>
Q: <@U017E4NMFQV>
PAX: <@U071GSVM24B> <@U05FZ4QEFG9> <@U05GFSH6BC2> <@U040R8S1N6P> <@U05TUKL5N87> <@U053LEBRMM4> <@U05GG5NR7KM> 
FNGs: None
COUNT: 8

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: I concluded I would last about  1 minute on the ring. "
2024-08-05,C05H4DHU3HC,U03HM57HSKG,"Backblast! Black Magic Coffee-teria 
DATE: 2024-08-05
AO: <#C05H4DHU3HC>
Q: <@U03HM57HSKG>, <@U019Y7P6XPF> 
PAX: <@U01E40PTNFJ> <@U02H51CJS30> <@U02F2UV0MCL> <@U019Y7P6XPF> <@U051330RY2J> <@U03SX99V3PU> <@U07D42N1XQQ> <@U03TX17L7AQ> <@U0176U2L03X> 
FNGs: None
COUNT: 9

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-08-06,C05H4DHU3HC,U05LL7ESE79,"Backblast! Cutler’s Watering Hole
DATE: 2024-08-06
AO: <#C05H4DHU3HC>
Q: <@U05LL7ESE79>
PAX: <@U016VPSQSFR> <@U03TYSW2933> <@U01ELRMAL7L> <@U040R8S1N6P> <@U02NST5BMKJ> <@U05LL7ESE79> <@U05FZ4QEFG9> <@U02F2UV0MCL> 
FNGs: None
COUNT: 8
."
2024-08-07,C05H4DHU3HC,U016V6KHM36,"Backblast! Mr. Drippy on Q
DATE: 2024-08-07
AO: <#C05H4DHU3HC>
Q: <@U016V6KHM36>
PAX: <@U016V6KHM36> <@U02NST5BMKJ> <@U05LL7ESE79> <@U073J179LHM> <@U0171KQRB6D> <@U016ZUU67BN> <@U03U8N4P5G8> <@U03TYSW2933> <@U02F2UV0MCL> <@U048GCZ7GBY> 
FNGs: None
COUNT: 10
Make it a great day!"
2024-08-07,C05H4DHU3HC,U017Q7Q4CSD,"Backblast! Jackpot Java: Coffee by Ozark
DATE: 2024-08-07
AO: <#C05H4DHU3HC>
Q: <@U017Q7Q4CSD>
PAX: <@U077RQMTNG3> <@U06GZ8ECZC5> <@U041T99TNTC> <@U05H6UA0KCK> <@U03KV19V5JS> <@U06A1RN2DQF> 
FNGs: None
COUNT: 7

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-08-09,C05H4DHU3HC,U05TUKL5N87,"Backblast! Zimmer’s Hot Azz Coffee
DATE: 2024-08-09
AO: <#C05H4DHU3HC>
Q: <@U05TUKL5N87>
PAX: <@U05LL7ESE79> <@U073D5MRD4Z> <@U02F2UV0MCL> <@U02A96W697X> <@U016V6KHM36> <@U05GFSH6BC2> <@U07G2V2NWJF> <@U07CY9BC4UV> <@U053LEBRMM4> 
FNGs: None
COUNT: 9
Zimmer had to Smartsack on the workout but did not disappoint the PAX by honoring his commitment and dropping off coffee prior to the workout!!"
2024-08-13,C05H4DHU3HC,U05TUKL5N87,"Backblast! Turf n Hot Coffee
DATE: 2024-08-13
AO: <#C05H4DHU3HC>
Q: <@U05TUKL5N87>
PAX: <@U016VPSQSFR> <@U03765UPB8C> <@U05AB2HGHAN> <@U016P7DMTGT> <@U016890PYHM> 
FNGs: None
COUNT: 6

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-08-14,C05H4DHU3HC,U017E4NMFQV,"Backblast! Ruck 
DATE: 2024-08-14
AO: <#C05H4DHU3HC>
Q: <@U017E4NMFQV>
PAX: <@U017QPPJVJ5> <@U065CRU0K0E> <@U0536BG9AMU> <@U01Q04FM95G> <@U05QD3D6ZK7> <@U0603QP17QE> <@U019MT194E7> <@U017B8D6AHH> <@U056VUVJ63D> <@U0194BS66MQ> <@U01E40PTNFJ> <@U05UDL3EVGR> <@U05JJL0JE77> <@U03T43SBJNA> <@U07698FG143> 
FNGs: None
COUNT: 16

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-08-15,C05H4DHU3HC,U016V6KHM36,"Backblast! Mr. Drippy on Q
DATE: 2024-08-15
AO: <#C05H4DHU3HC>
Q: <@U016V6KHM36>
PAX: <@U016V6KHM36> <@U048GCZ7GBY> <@U074T16JBDX> <@U07CY9BC4UV> <@U0186PNUG3T> 
FNGs: None
COUNT: 5
5 brave men stuck around in their soggy clothes to support Mr. Drippy’s coffee Q after a back to school beatdown led by Broomstick"
2024-08-16,C05H4DHU3HC,U017Q7Q4CSD,"Backblast! Rehydrate - Post Foundation @ Da Grizz 
DATE: 2024-08-16
AO: <#C05H4DHU3HC>
Q: <@U017Q7Q4CSD>
PAX: <@U03KV19V5JS> <@U041T99TNTC> <@U019Y7P6XPF> <@U06A1RN2DQF> <@U03TYQYKERF> 
FNGs: None
COUNT: 6

WARMUP: 
THE THANG: That tasty Friday AM Grizz coffee!
MARY: 
ANNOUNCEMENTS: 
COT:"
2024-08-16,C05H4DHU3HC,U05TUKL5N87,"Backblast! Coffee Time at OG 
DATE: 2024-08-16
AO: <#C05H4DHU3HC>
Q: <@U05TUKL5N87>
PAX: <@U0186PNUG3T> <@U048GCZ7GBY> <@U016M1Z8NLE> <@U016V6KHM36> <@U016TRPRHKL> <@U016890PYHM> <@U017BQTUL3D> <@U0171KQRB6D> 
FNGs: None
COUNT: 9

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-08-19,C05H4DHU3HC,U016V6KHM36,"Backblast! Mr. Drippy on Q
DATE: 2024-08-19
AO: <#C05H4DHU3HC>
Q: <@U016V6KHM36>
PAX: <@U073J179LHM> <@U05AB2HGHAN> <@U03765UPB8C> <@U073D5MRD4Z> <@U07CY9BC4UV> <@U016V6KHM36> <@U04H6HMNPH9> <@U074T16JBDX> <@U05GFSH6BC2> , Purple Rain
FNGs: 1 Purple Rain
COUNT: 10
Hot coffee on a cool morning at The Ridge. Welcome to Purple Rain (hospital name Prince) who played some football at Northwestern and was brought out by <@U073D5MRD4Z> "
2024-08-22,C05H4DHU3HC,U016TRPRHKL,"Backblast! TRFC at The (b)Ridge
DATE: 2024-08-22
AO: <#C05H4DHU3HC>
Q: <@U016TRPRHKL>
PAX: <@U017CRXMBA4> <@U016TRPRHKL> <@U05TUKL5N87> <@U016VPSQSFR> <@U0171KQRB6D> <@U074T16JBDX> <@U016890PYHM> <@U020A7W78FQ> <@U02UVGKDJA2> <@U01ANAL4DUL> <@U016M1Z8NLE> <@U017D24BRC5> <@U0186PNUG3T> <@U017LMBBP1S> <@U016V6KHM36> <@U017G126ESY> 
FNGs: None
COUNT: 16
<@U016TRPRHKL> brought out TRFC to celebrate a major milestone with <@U016890PYHM> hitting his 5 year F3 Anniversary (it was such a monumental milestone that <@U017CRXMBA4> flew all the way from TX to be there :grin: )"
2024-08-23,C05H4DHU3HC,U016V6KHM36,"Backblast! Good Until The Last Drop
DATE: 2024-08-23
AO: <#C05H4DHU3HC>
Q: <@U016V6KHM36>
PAX: <@U073J179LHM> <@U016890PYHM> <@U07HK471615> <@U073D5MRD4Z> <@U0186PNUG3T> <@U016V6KHM36> <@U07ENSE9S1X> <@U0171KQRB6D> <@U017HR8U5RS> <@U016TRPRHKL> <@U074T16JBDX> <@U017QPPK1FB> <@U05FZ4QEFG9> <@U070NTWF7G8> <@U02F2UV0MCL> , Mr. Drippy
FNGs: None
COUNT: 16
This little thing called coffeeteria is ‘good till the last drop’"
2024-08-26,C05H4DHU3HC,U03HM57HSKG,"Backblast! Chum Bucket 700 Cofeeteria
DATE: 2024-08-26
AO: <#C05H4DHU3HC>
Q: <@U03HM57HSKG>
PAX: <@U04RBT6T8RJ> <@U05GG5NR7KM> <@U02NST5BMKJ> <@U0171KQRB6D> <@U074T16JBDX> <@U03TX17L7AQ> <@U03765UPB8C> <@U04H6HMNPH9> <@U05UDL3EVGR> 
FNGs: None
COUNT: 10
Total Units (3rd F Only INCLUDE UNITS): Congratulations to Chum Bucket for 700 Posts!!

 "
2024-08-26,C05H4DHU3HC,U05LL7ESE79,"Backblast! Colosseum Run Club Aguateeria
DATE: 2024-08-26
AO: <#C05H4DHU3HC>
Q: <@U05LL7ESE79>
PAX: <@U0536BG9AMU> <@U051330RY2J> <@U040Y3RQPNJ> <@U017QPPJVJ5> <@U0603QP17QE> <@U05ULCL3806> 
FNGs: None
COUNT: 7

 "
2024-08-27,C05H4DHU3HC,U03TX17L7AQ,"Backblast! Whole BD Crew
DATE: 2024-08-27
AO: <#C05H4DHU3HC>
Q: <@U03TX17L7AQ>
PAX: <@U02A96W697X> <@U073J179LHM> <@U03765UPB8C> <@U018098KAAC> <@U02KN9HUSE6> 
FNGs: None
COUNT: 6

 "
2024-08-27,C05H4DHU3HC,U05LL7ESE79,"Backblast! DMZ Hydration Station
DATE: 2024-08-27
AO: <#C05H4DHU3HC>
Q: <@U05LL7ESE79>
PAX: <@U016VPSQSFR> <@U05TUKL5N87> <@U02H51CJS30> <@U016P7DMTGT> <@U05FZ4QEFG9> <@U016890PYHM> 
FNGs: None
COUNT: 7

"
2024-08-28,C05H4DHU3HC,U016TRPRHKL,"Backblast! Coffee-Water (teria) after Dilly Dilly High-Low RC
DATE: 2024-08-28
AO: <#C05H4DHU3HC>
Q: <@U016TRPRHKL>
PAX: <@U073J179LHM> <@U04H6HMNPH9> <@U016890PYHM> <@U017HR8U5RS> <@U016TRPRHKL> <@U0171KQRB6D> <@U03U8N4P5G8> <@U03765UPB8C> <@U020A7W78FQ> <@U016V6KHM36> <@U02F2UV0MCL> <@U02H51CJS30> <@U05TUKL5N87> 
FNGs: None
COUNT: 13

 "
2024-08-29,C05H4DHU3HC,U03HM57HSKG,"Backblast! SLT 1.0 Five Year Coffereria!
DATE: 2024-08-29
AO: <#C05H4DHU3HC>
Q: <@U03HM57HSKG>
PAX: <@U016ZUU67BN> <@U05S9G8546T> <@U016890PYHM> <@U02F2UV0MCL> <@U01E40PTNFJ> <@U03765UPB8C> <@U05QJRZNQHH> <@U016TRPRHKL> <@U040R8S1N6P> <@U017QPPK1FB> <@U03U8N4P5G8> <@U016M1Z8NLE> <@U01APFBACP8> <@U017HR8U5RS> <@U05FZ4QEFG9> 
FNGs: None
COUNT: 16

 "
2024-08-29,C05H4DHU3HC,U048GCZ7GBY,"Backblast!  Black Diamond Coffee
DATE: 2024-08-29
AO: <#C05H4DHU3HC>
Q: <@U048GCZ7GBY>
PAX: <@U048GCZ7GBY> <@U03765UPB8C> <@U07ENSE9S1X> <@U073D5MRD4Z> <@U073J179LHM> <@U02H51CJS30> 
FNGs: None
COUNT: 6

 "
2024-08-30,C05H4DHU3HC,U016V6KHM36,"Backblast! Mr. Drippy on Q to  Celebrate Bunker’s BDay
DATE: 2024-08-30
AO: <#C05H4DHU3HC>
Q: <@U016V6KHM36>
PAX: <@U016V6KHM36> 
FNGs: None
COUNT: 22
The mumble chatter was high for Bunker’s birthday bash. Presents were given and a very inappropriate but appropriate :thinking_face: cake was there for consumption as well!"
2024-08-31,C05H4DHU3HC,U016TRPRHKL,"Backblast! TRF hosted by Den Mother
DATE: 2024-08-31
AO: <#C05H4DHU3HC>
Q: <@U016TRPRHKL>
PAX: <@U016V6KHM36> <@U016TRPRHKL> 
FNGs: None
COUNT: 2
Welcome pinto!!"
2024-08-31,C05H4DHU3HC,U017E4NMFQV,"Backblast! Make it Take it
DATE: 2024-08-31
AO: <#C05H4DHU3HC>
Q: <@U017E4NMFQV>
PAX: <@U05LL7ESE79> <@U05QD3D6ZK7> <@U064F9H5MAR> <@U03T43SBJNA> <@U05JJL0JE77> <@U06H3QB4KMY> <@U0186PNUG3T> , Tea Bag , Bat Girl
FNGs: None
COUNT: 9
Duration of Event in HOURS (3rd F ONLY): 1

 "
2024-08-31,C05H4DHU3HC,U057QBF3TPW,"Backblast! Post - The Wood - Ruck Coffeteria
DATE: 2024-08-31
AO: <#C05H4DHU3HC>
Q: <@U057QBF3TPW>
PAX: <@U058T072X6G> <@U06A1RN2DQF> <@U03SX99V3PU> <@U040YRLSFNW> <@U041R4GK79V> 
FNGs: None
COUNT: 6
Having a brain fart of who else was sitting at the table.. If I missed tagging you. "
2024-09-04,C05H4DHU3HC,U016V6KHM36,"Backblast! Mr. Drippy on Q
DATE: 2024-09-04
AO: <#C05H4DHU3HC>
Q: <@U016V6KHM36>
PAX: <@U016V6KHM36> <@U016P7DMTGT> <@U02NST5BMKJ> <@U02H51CJS30> <@U073D5MRD4Z> <@U05GFSH6BC2> 
FNGs: None
COUNT: 7
Sadly we forgot a picture so Mr. Drippy took a selfie. Topic of conversation, Sign Stealing. If you have not watched the “Untold” documentary on Netflix, I highly recommend it"
2024-09-04,C05H4DHU3HC,U019Y7P6XPF,"Backblast! More Wieners 
DATE: 2024-09-04
AO: <#C05H4DHU3HC>
Q: <@U019Y7P6XPF>, <@U02F2UV0MCL> 
PAX: <@U02F2UV0MCL> <@U040R8S1N6P> <@U019Y7P6XPF> <@U03SX99V3PU> <@U04RBT6T8RJ> <@U01ELRMAL7L> <@U017VSYDF98> <@U0186PNUG3T> <@U0176U2L03X> <@U03TYSW2933> 
FNGs: None
COUNT: 10

 "
2024-09-05,C05H4DHU3HC,U016TRPRHKL,"Backblast! Deliverance VQ Coffeeteria
DATE: 2024-09-05
AO: <#C05H4DHU3HC>
Q: <@U016TRPRHKL>, <@U05TUKL5N87> <@U03HM57HSKG> 
PAX: <@U017QPPK1FB> <@U07FW4U2TJS> <@U047GFQH4HL> <@U050T8PK1JT> <@U0171KQRB6D> <@U016V6KHM36> <@U02F2UV0MCL> <@U017HR8U5RS> <@U05GFSH6BC2> <@U073J179LHM> <@U018098KAAC> <@U074T16JBDX> <@U040R8S1N6P> <@U016890PYHM> <@U02NST5BMKJ> <@U05AB2HGHAN> <@U016VPSQSFR> <@U017G126ESY> , Bubbles
FNGs: 1 Bubbles
COUNT: 43

 "
2024-09-05,C05H4DHU3HC,U0194BS66MQ,"Backblast! Colosseum coffeteria 
DATE: 2024-09-05
AO: <#C05H4DHU3HC>
Q: <@U0194BS66MQ>
PAX: <@U071GSVM24B> <@U04Q01BPTPE> <@U0536BG9AMU> <@U0194BS66MQ> <@U0603QP17QE> <@U070Z12249H> 
FNGs: None
COUNT: 6

 "
2024-09-06,C05H4DHU3HC,U016V6KHM36,"Backblast! Mr. Drippy on Q
DATE: 2024-09-06
AO: <#C05H4DHU3HC>
Q: <@U016V6KHM36>
PAX: <@U073J179LHM> <@U016V6KHM36> <@U07HK471615> <@U070NTWF7G8> <@U073D5MRD4Z> <@U03765UPB8C> <@U074T16JBDX> <@U03U8N4P5G8> <@U016VPSQSFR> <@U05TUKL5N87> <@U017LMBBP1S> <@U016890PYHM> <@U0186PNUG3T> 
FNGs: None
COUNT: 13
Beautiful sunrise for Coffeteria!  Lots of mummble chatter about the upcoming football weekend. Apparently there was also a relay race that was supposed to happen but did not between <@U01ELRMAL7L> <@U017BQTBXQB> <@U07HK471615> <@U073D5MRD4Z> :joy: :joy: :joy: "
2024-09-06,C05H4DHU3HC,U03SX99V3PU,"Backblast! Coffee for the Manny
DATE: 2024-09-06
AO: <#C05H4DHU3HC>
Q: <@U03SX99V3PU>
PAX: <@U05LL7ESE79> <@U048GCZ7GBY> <@U04H6HMNPH9> <@U03KV19V5JS> <@U02NST5BMKJ> <@U040R8S1N6P> <@U06A1RN2DQF> <@U017Q7Q4CSD> <@U041T99TNTC> <@U06GZ8ECZC5> 
FNGs: None
COUNT: 11
Moved our SLT meeting to Da Grizz so we can at least enjoy some coffee together in support of Yellow Pages manniversary.  Da Grizz was busy as they were setting up for the WW1 military history weekend."
2024-09-07,C05H4DHU3HC,U016V6KHM36,"Backblast! Mr. Drippy on Q
DATE: 2024-09-07
AO: <#C05H4DHU3HC>
Q: <@U016V6KHM36>
PAX: <@U04U8EGCQS1> <@U016V6KHM36> <@U017QPPK1FB> <@U071GSVM24B> <@U03EPDEKY4U> <@U070Z12249H> <@U04H3PWJN5A> <@U01E40PTNFJ> <@U07ENSE9S1X> 
FNGs: None
COUNT: 9
Warm coffee was the answer on this chilly morning after an end of the week IronPax beat down. Let’s run it back next Saturday men!"
2024-09-07,C05H4DHU3HC,U06J46ZTPEZ,"Backblast! Yellow Pages parking lot Joe
DATE: 2024-09-07
AO: <#C05H4DHU3HC>
Q: <@U06J46ZTPEZ>
PAX: <@U06GZ8ECZC5> <@U041T99TNTC> <@U03T43SBJNA> <@U041R4GK79V> <@U03KV19V5JS> 
FNGs: None
COUNT: 6
Total Units (3rd F Only INCLUDE UNITS): Big Apple

 "
2024-09-10,C05H4DHU3HC,U03SX99V3PU,"Backblast! IPC week 1 coffee
DATE: 2024-09-10
AO: <#C05H4DHU3HC>
Q: <@U03SX99V3PU>
PAX: <@U0186PNUG3T> <@U048GCZ7GBY> <@U07FW4U2TJS> 
FNGs: None
COUNT: 4

 "
2024-09-13,C05H4DHU3HC,U016V6KHM36,"Backblast! Mr. Drippy on Q
DATE: 2024-09-13
AO: <#C05H4DHU3HC>
Q: <@U016V6KHM36>
PAX: <@U0171KQRB6D> <@U016V6KHM36> <@U03U8N4P5G8> <@U016MKQUP29> <@U016890PYHM> <@U073D5MRD4Z> <@U05GFSH6BC2> <@U040R8S1N6P> <@U05TUKL5N87> <@U017QPPK1FB> <@U020A7W78FQ> <@U016ZUU67BN> <@U018098KAAC> <@U017HR8U5RS> <@U07BTHWFLGZ> 
FNGs: None
COUNT: 15
<@U020A7W78FQ> wanted to make sure I captured this quote from @flo for future reference in a couple months. So, let it be known that on Friday The 13th, <@U03U8N4P5G8> is quoted, “The Huskers will go 10-2 this year and make the college football playoffs.”"
2024-09-13,C05H4DHU3HC,U017Q7Q4CSD,"Backblast! Ozark’s finest  at Da Grizz
DATE: 2024-09-13
AO: <#C05H4DHU3HC>
Q: <@U017Q7Q4CSD>
PAX: <@U06GZ8ECZC5> <@U05LL7ESE79> <@U041T99TNTC> <@U04H6HMNPH9> 
FNGs: None
COUNT: 5

 "
2024-09-14,C05H4DHU3HC,U016V6KHM36,"Backblast! Mr. Drippy on Q
DATE: 2024-09-14
AO: <#C05H4DHU3HC>
Q: <@U016V6KHM36>
PAX: <@U016V6KHM36> <@U017QPPK1FB> <@U070Z12249H> <@U04H3PWJN5A> <@U073J179LHM> <@U01E40PTNFJ> <@U03EPDEKY4U> <@U07KWL72UG7> 
FNGs: None
COUNT: 8
Some well earned coffee after a tough week #2 IPC lead by <@U017QPPK1FB>   It was great to see <@U07KWL72UG7> back out and spend sometime getting to know him. "
2024-09-14,C05H4DHU3HC,U017Q7Q4CSD,"Backblast! Ozarks Box of Joe!
DATE: 2024-09-14
AO: <#C05H4DHU3HC>
Q: <@U017Q7Q4CSD>
PAX: <@U0194BS66MQ> <@U06GZ8ECZC5> <@U03KV19V5JS> <@U03T43SBJNA> <@U04RQB0TXFS> <@U06H3QB4KMY> <@U06GZE2D66R> <@U02A96W697X> 
FNGs: None
COUNT: 9

 "
2024-09-16,C05H4DHU3HC,U017E4NMFQV,"Backblast! Skidmark Ass Kicker
DATE: 2024-09-16
AO: <#C05H4DHU3HC>
Q: <@U017E4NMFQV>
PAX: <@U05GG5NR7KM> <@U016M1Z8NLE> <@U016V6KHM36> <@U0186PNUG3T> <@U05LL7ESE79> <@U017HR8U5RS> <@U03U8N4P5G8> <@U016890PYHM> <@U073J179LHM> <@U073D5MRD4Z> <@U07HK471615> <@U07CY9BC4UV> <@U020A7W78FQ> 
FNGs: None
COUNT: 14

 Happy Birthday <@U017HR8U5RS> see you next year on Q. :rolling_on_the_floor_laughing: "
2024-09-17,C05H4DHU3HC,U016V6KHM36,"Backblast! Mr. Drippy on Q
DATE: 2024-09-17
AO: <#C05H4DHU3HC>
Q: <@U016V6KHM36>
PAX: <@U05QD3D6ZK7> <@U03FQ2U8UJK> <@U074T16JBDX> <@U05UDL3EVGR> <@U016890PYHM> <@U01E40PTNFJ> <@U016V6KHM36> <@U05JJL0JE77> <@U05GG5NR7KM> <@U07KWL72UG7> <@U041T9ACB3L> <@U070NTWF7G8> 
FNGs: None
COUNT: 12
12 strong at coffeeteria after a deliverance AOVQ beatdown. "
2024-09-18,C05H4DHU3HC,U05TUKL5N87,"Backblast! Coffee and Water -  Yes.. Please..Thank You!
DATE: 2024-09-18
AO: <#C05H4DHU3HC>
Q: <@U05TUKL5N87>, <@U05LL7ESE79> 
PAX: <@U05LL7ESE79> <@U05GFSH6BC2> <@U03765UPB8C> <@U04H6HMNPH9> <@U016TRPRHKL> <@U020A7W78FQ> <@U02F2UV0MCL> <@U0186PNUG3T> <@U03TX17L7AQ> <@U01APFBACP8> <@U016MKQUP29> <@U016P7DMTGT> <@U0171KQRB6D> <@U03U8N4P5G8> <@U05TUKL5N87> <@U017HR8U5RS> <@U07CY9BC4UV> 
FNGs: None
COUNT: 17

 "
2024-09-19,C05H4DHU3HC,U016V6KHM36,"Backblast! Mr. Drippy on Q
DATE: 2024-09-19
AO: <#C05H4DHU3HC>
Q: <@U016V6KHM36>
PAX: <@U018098KAAC> <@U05LL7ESE79> <@U017QPPK1FB> <@U017HR8U5RS> <@U0171KQRB6D> <@U016890PYHM> <@U016V6KHM36> <@U020A7W78FQ> <@U016ZUU67BN> <@U04H6HMNPH9> <@U03U8N4P5G8> <@U041MRSFHTN> <@U02H51CJS30> 
FNGs: None
COUNT: 13
Conversation Topics
1. Good luck to our Ragnar brothers!
2. Flo is planning a 2nd F event to Bloomington IN on 10/19 to see the 6-0 Cornhuskers play the 6-0 Hoosiers!!! :grin:

PS - <@U03U8N4P5G8> still committed to 10-2 Nebraska team making the playoffs despite <@U020A7W78FQ> giving him the side eye :grin: "
